restaurant_name,rating,total_ratings,address,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language,sentiment_compound,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_label
Grill N Shake (selly oak) halal,4.7,204.0,"12 Oak Tree Ln, Birmingham B29 6HX, UK",ChIJx86WieC9cEgRx_z9IvlG5yA,"[""Monday: 12:00 – 10:00 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:00 PM"", ""Thursday: 12:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 9:00 PM""]",Ann's Vlog,5.0,"I had a great experience at Grill & Shake (Madras curries) . The Veg Thali Meals were delicious, fresh, and filling. The flavors were authentic, and the variety made it a satisfying meal.

A big thanks to Anmol for her excellent service. She was friendly, attentive, and made sure we were comfortable throughout.

Overall, a great place for tasty food and warm hospitality. Highly recommend it!",2025-03-26 20:39:38,en,0.9881,0.02,0.539,0.441,Positive
Madras Curries,4.8,41.0,"12 Oak Tree Ln, Birmingham B29 6HX, UK",ChIJ45SbyTG9cEgRaScjGu1sJR8,"[""Monday: 12:00 – 10:00 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:00 PM"", ""Thursday: 12:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 9:00 PM""]",Elizabeth Varghese,4.0,"We had a breakfast buffet which was available over the weekend. Idly ,vada,uthapam, fresh crispy dosa, upma, kesari  and fresh  poori with sambar, bhaji and chutneys. We ordered 2 filter coffees as extras. Good quality food and decently priced. Roadside parking available nearby.",2025-06-30 15:47:39,en,0.7579,0.0,0.835,0.165,Positive
Madras Curries,4.8,41.0,"12 Oak Tree Ln, Birmingham B29 6HX, UK",ChIJ45SbyTG9cEgRaScjGu1sJR8,"[""Monday: 12:00 – 10:00 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:00 PM"", ""Thursday: 12:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 9:00 PM""]",Soumyadeep Saha,5.0,"Fantastic experience! The food was delicious and the ambiance was cozy. Our server, Anmol, was incredibly attentive and made sure everything was perfect. I highly recommend this place!",2025-04-25 14:30:10,en,0.9492,0.0,0.569,0.431,Positive
Madras Curries,4.8,41.0,"12 Oak Tree Ln, Birmingham B29 6HX, UK",ChIJ45SbyTG9cEgRaScjGu1sJR8,"[""Monday: 12:00 – 10:00 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:00 PM"", ""Thursday: 12:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 9:00 PM""]",Ackeel Akram,5.0,"I visited today with my family and was blown away by the entire experience. From the moment we walked in, the staff made us feel welcome. Our server, Anmol, was incredibly attentive without being overbearing. She made excellent recommendations and even took the time to check on our dietary preferences.

We had chicken Kotthu, Paneer Masala well cooked to perfection.

What really stood out was the way the staff handled to 6 Adults and 6 children single handedly. You don’t get that kind of service everywhere.

All in all, a wonderful evening with fantastic food and exceptional customer care. I’ll definitely be coming back!",2025-04-13 18:55:15,en,0.9776,0.0,0.78,0.22,Positive
Madras Curries,4.8,41.0,"12 Oak Tree Ln, Birmingham B29 6HX, UK",ChIJ45SbyTG9cEgRaScjGu1sJR8,"[""Monday: 12:00 – 10:00 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:00 PM"", ""Thursday: 12:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 9:00 PM""]",aziii 98,5.0,"The staff were attentive without being intrusive and happy to offer recommendations. It’s clear they take pride in both their food and service. Whether you’re here for a casual lunch or a celebratory dinner, the ambiance suits every occasion. Excellent food💯. Staff Anmol and the chef were very kind and helpful. Made our dinner memorble. Excellent service.",2025-04-13 18:56:52,en,0.974,0.0,0.656,0.344,Positive
Madras Curries,4.8,41.0,"12 Oak Tree Ln, Birmingham B29 6HX, UK",ChIJ45SbyTG9cEgRaScjGu1sJR8,"[""Monday: 12:00 – 10:00 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:00 PM"", ""Thursday: 12:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 9:00 PM""]",Alex Berkshire,5.0,We are regulars here for the South Indian breakfast buffet. The food is best we've had outside of south India and it's unbelievable value. The staff are all really friendly including Anmol who serves you.,2025-06-01 12:16:42,en,0.8977,0.0,0.723,0.277,Positive
Nando's Selly Oak,4.1,1405.0,"Unit 10, Selly Oak Shopping Park, 18 Aston Webb Blvd, Selly Oak, Birmingham B29 6SQ, UK",ChIJ6Zjbqaa9cEgRWq_jB-CVgjY,"[""Monday: 11:30 AM – 10:00 PM"", ""Tuesday: 11:30 AM – 10:00 PM"", ""Wednesday: 11:30 AM – 10:00 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 11:30 AM – 10:00 PM"", ""Sunday: 11:30 AM – 10:00 PM""]",Hanan (Hanan),3.0,"I love Nando’s but for some reason this franchise is not the best. The staff are really nice and attentive but for some reason, I never get my meal. Table of four every time and I end up not receiving my order or on this occasion, I got it the last one while everyone was finishing up. Don’t know if it’s a curse or something lol but will definitely go back as it’s 5 mins away and I love the food. Bought the frozen yogurt but the machine didn’t work.. I guess McDonald’s jinxed them 🥲😂. Everything else was really nice. Place was clean. Both staff who helped us were very helpful, a brunet and the welcoming staff who was blonde. I wish I was good with names. I was wishing to try the Mac and cheese and the veggie patty but both out of stock 🤷🏻‍♀️ maybe next time",2024-01-15 01:39:44,en,0.989,0.052,0.695,0.253,Positive
Nando's Selly Oak,4.1,1405.0,"Unit 10, Selly Oak Shopping Park, 18 Aston Webb Blvd, Selly Oak, Birmingham B29 6SQ, UK",ChIJ6Zjbqaa9cEgRWq_jB-CVgjY,"[""Monday: 11:30 AM – 10:00 PM"", ""Tuesday: 11:30 AM – 10:00 PM"", ""Wednesday: 11:30 AM – 10:00 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 11:30 AM – 10:00 PM"", ""Sunday: 11:30 AM – 10:00 PM""]",Kayessie,5.0,We had late lunch here at Nandos Selly Oak today. We came there at around 330pm. They were quite busy as we had to wait awhile for the food. We waited a bit for the starters to come but the intervals between starters and mains is ok as the wait for the mains was not that long. Food is great though and worth the wait. Staff are friendly and helpful. Decors in the restaurant we’re nice. Provided that the restaurant is busy it was still clean and tidy. It took a whole for the ice maker to generate some ice though. I guess as the weather got a bit more warmer in the afternoon everyone wanted ice. Just the soft drink felt a bit flat so this might need looking at. Otherwise we had a good experience and enjoyed the food. 👍🏼👍🏼👍🏼,2023-08-13 19:26:40,en,0.9903,0.0,0.77,0.23,Positive
Nando's Selly Oak,4.1,1405.0,"Unit 10, Selly Oak Shopping Park, 18 Aston Webb Blvd, Selly Oak, Birmingham B29 6SQ, UK",ChIJ6Zjbqaa9cEgRWq_jB-CVgjY,"[""Monday: 11:30 AM – 10:00 PM"", ""Tuesday: 11:30 AM – 10:00 PM"", ""Wednesday: 11:30 AM – 10:00 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 11:30 AM – 10:00 PM"", ""Sunday: 11:30 AM – 10:00 PM""]",Matt Emery,2.0,"I can count on one hand how many bad nandos I have had...unfortunately both of them were here, on the same night.
We waited 35 minutes for our mains, seeing tables seated before us getting served. When our food eventually turned up, all the chicken was cold, and the sides weren't any better.
When we raised this a supervisor/manager came over and took it away to get new dishes.
Unfortunately, when the replacements turned up, the chicken was barely warm again, but by this point, having already driven half the country, we weren't up for more waiting.
If it wasn't for the helpfulness and nature of the woman who dealt with us, I'd be giving this a 1 star.",2025-05-04 21:58:32,en,-0.309,0.072,0.875,0.053,Negative
Nando's Selly Oak,4.1,1405.0,"Unit 10, Selly Oak Shopping Park, 18 Aston Webb Blvd, Selly Oak, Birmingham B29 6SQ, UK",ChIJ6Zjbqaa9cEgRWq_jB-CVgjY,"[""Monday: 11:30 AM – 10:00 PM"", ""Tuesday: 11:30 AM – 10:00 PM"", ""Wednesday: 11:30 AM – 10:00 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 11:30 AM – 10:00 PM"", ""Sunday: 11:30 AM – 10:00 PM""]",Emily Lewis,5.0,"Seated quickly with no fuss. Food was served quickly and was fresh to order. The lovely lady serving us even bought over some Cucumber and Tomato's for my little girl to save us paying for a salad she wouldn't eat half of. The manager had to move us from the window due to a party coming in but upgraded us to the sofa booth (much preferred) and gave us free ice cream for the 'inconvenience'. Super attentive staff, nice and clean in there too.",2025-01-29 21:38:50,en,0.973,0.016,0.734,0.25,Positive
Nando's Selly Oak,4.1,1405.0,"Unit 10, Selly Oak Shopping Park, 18 Aston Webb Blvd, Selly Oak, Birmingham B29 6SQ, UK",ChIJ6Zjbqaa9cEgRWq_jB-CVgjY,"[""Monday: 11:30 AM – 10:00 PM"", ""Tuesday: 11:30 AM – 10:00 PM"", ""Wednesday: 11:30 AM – 10:00 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 11:30 AM – 10:00 PM"", ""Sunday: 11:30 AM – 10:00 PM""]",Mike Lee,5.0,Amazing food and service. It was my girlfriend's first Nandos experience and she definitely wasn't disappointed. We'll come here again and very soon! Highly recommended ⭐⭐⭐⭐⭐,2025-04-27 12:46:14,en,0.8934,0.0,0.653,0.347,Positive
Shoot and Shock,5.0,1.0,"648 Bristol Rd, Birmingham B29 6BJ, UK",ChIJpffC0Sa9cEgRoWBA65r7uhU,"[""Monday: 12:00 PM – 12:00 AM"", ""Tuesday: 12:00 PM – 12:00 AM"", ""Wednesday: 12:00 PM – 12:00 AM"", ""Thursday: 12:00 PM – 12:00 AM"", ""Friday: 12:00 PM – 12:00 AM"", ""Saturday: 12:00 PM – 12:00 AM"", ""Sunday: 12:00 PM – 12:00 AM""]",Vashti Bejai,5.0,The food is absolutely delicious with amazing smoothies.,2025-04-18 19:50:15,en,0.8425,0.0,0.427,0.573,Positive
Jumpin Jackets,4.6,56.0,"641 Bristol Rd, Selly Oak, Birmingham B29 6AE, UK",ChIJb5N27Pe9cEgRe0I7QTmhjAI,"[""Monday: 12:00 – 7:00 PM"", ""Tuesday: 12:00 – 7:00 PM"", ""Wednesday: 12:00 – 7:00 PM"", ""Thursday: 12:00 – 7:00 PM"", ""Friday: 12:00 – 7:00 PM"", ""Saturday: 12:00 – 7:00 PM"", ""Sunday: 12:00 – 7:00 PM""]",Wissam Ghazzaoui,5.0,"This place is very nice clean and friendly. The food can very hot and fresh, made on the spot. Staff are nice and generous. Location is practical if you are going on a walk in the area as there is no parking. All and all place to have lunch in. There is also a small sitting area where you could enjoy your lovely meal.",2025-06-21 17:58:25,en,0.972,0.027,0.659,0.314,Positive
Jumpin Jackets,4.6,56.0,"641 Bristol Rd, Selly Oak, Birmingham B29 6AE, UK",ChIJb5N27Pe9cEgRe0I7QTmhjAI,"[""Monday: 12:00 – 7:00 PM"", ""Tuesday: 12:00 – 7:00 PM"", ""Wednesday: 12:00 – 7:00 PM"", ""Thursday: 12:00 – 7:00 PM"", ""Friday: 12:00 – 7:00 PM"", ""Saturday: 12:00 – 7:00 PM"", ""Sunday: 12:00 – 7:00 PM""]",Fifi Suraya Ibrahim,5.0,"Personally I would definitely recommend if you want to get yourself the best spuds in Selly Oak! The staffs are great, the portion is massive. Would come back to try their hot dogs!",2025-05-30 14:55:23,en,0.937,0.0,0.637,0.363,Positive
Jumpin Jackets,4.6,56.0,"641 Bristol Rd, Selly Oak, Birmingham B29 6AE, UK",ChIJb5N27Pe9cEgRe0I7QTmhjAI,"[""Monday: 12:00 – 7:00 PM"", ""Tuesday: 12:00 – 7:00 PM"", ""Wednesday: 12:00 – 7:00 PM"", ""Thursday: 12:00 – 7:00 PM"", ""Friday: 12:00 – 7:00 PM"", ""Saturday: 12:00 – 7:00 PM"", ""Sunday: 12:00 – 7:00 PM""]",Annie Bedrosian,5.0,I had an amazing experience getting potatoes from here. The place was clean and tidy. Amazing food and it’s great for students,2025-04-12 16:45:35,en,0.9371,0.0,0.541,0.459,Positive
Jumpin Jackets,4.6,56.0,"641 Bristol Rd, Selly Oak, Birmingham B29 6AE, UK",ChIJb5N27Pe9cEgRe0I7QTmhjAI,"[""Monday: 12:00 – 7:00 PM"", ""Tuesday: 12:00 – 7:00 PM"", ""Wednesday: 12:00 – 7:00 PM"", ""Thursday: 12:00 – 7:00 PM"", ""Friday: 12:00 – 7:00 PM"", ""Saturday: 12:00 – 7:00 PM"", ""Sunday: 12:00 – 7:00 PM""]",Moriam T,5.0,"Best Spuds in town, hits the spot everytime. Amazing service Top tier. The staff are super friendly, quick, and always make sure your order is just right. It’s the kind of place that makes you feel welcome and keeps you coming back for more.",2025-03-08 04:16:25,en,0.969,0.0,0.625,0.375,Positive
Jumpin Jackets,4.6,56.0,"641 Bristol Rd, Selly Oak, Birmingham B29 6AE, UK",ChIJb5N27Pe9cEgRe0I7QTmhjAI,"[""Monday: 12:00 – 7:00 PM"", ""Tuesday: 12:00 – 7:00 PM"", ""Wednesday: 12:00 – 7:00 PM"", ""Thursday: 12:00 – 7:00 PM"", ""Friday: 12:00 – 7:00 PM"", ""Saturday: 12:00 – 7:00 PM"", ""Sunday: 12:00 – 7:00 PM""]",Haamid Iqbal,5.0,"Very good, super fast service. Good quality delicious food with the amazing garlic butter special on the menu. Very competitively priced. Would highly recommend to everyone passing by for a quick stop over.",2025-05-12 20:08:46,en,0.9685,0.044,0.485,0.47,Positive
Starbucks,3.9,136.0,"12 Aston Webb Rd, Selly Oak, Birmingham B29 6SN, UK",ChIJtWA2jAS9cEgRPQKUy3XirEA,"[""Monday: 6:30 AM – 7:30 PM"", ""Tuesday: 6:30 AM – 7:30 PM"", ""Wednesday: 6:30 AM – 7:30 PM"", ""Thursday: 6:30 AM – 7:30 PM"", ""Friday: 6:30 AM – 7:30 PM"", ""Saturday: 7:30 AM – 7:30 PM"", ""Sunday: 8:00 AM – 5:30 PM""]",Laura Edwards,1.0,"To be honest, a one star is generous, the service was absolutely awful, it took so long for our drinks to arrive and we had children with us, who were well behaved, although the one year old cried, which children do. we were kicked out because of this. a member of staff said we needed to leave or sit outside, we shouldn’t have to sit outside because the staff can’t concentrate, the noise was for no longer than 5 minutes. i am appalled at the treatment we received, they clearly do not have children or empathy. i would never step foot in that store ever again.",2025-06-21 11:49:19,en,0.0276,0.106,0.795,0.099,Neutral
Starbucks,3.9,136.0,"12 Aston Webb Rd, Selly Oak, Birmingham B29 6SN, UK",ChIJtWA2jAS9cEgRPQKUy3XirEA,"[""Monday: 6:30 AM – 7:30 PM"", ""Tuesday: 6:30 AM – 7:30 PM"", ""Wednesday: 6:30 AM – 7:30 PM"", ""Thursday: 6:30 AM – 7:30 PM"", ""Friday: 6:30 AM – 7:30 PM"", ""Saturday: 7:30 AM – 7:30 PM"", ""Sunday: 8:00 AM – 5:30 PM""]",Hyesha Kaur,5.0,"Thank you to Emma for her outstanding customer service, for really giving my sister a boost that she really needed as she has been struggling this year. Thank you Emma - from myself and @shotbyrish xxx
For service with a smile and going that extra mile, come and see Emma at Starbucks selly oak you will not be disappointed xxxx",2025-01-15 16:26:10,en,0.9398,0.039,0.688,0.273,Positive
Starbucks,3.9,136.0,"12 Aston Webb Rd, Selly Oak, Birmingham B29 6SN, UK",ChIJtWA2jAS9cEgRPQKUy3XirEA,"[""Monday: 6:30 AM – 7:30 PM"", ""Tuesday: 6:30 AM – 7:30 PM"", ""Wednesday: 6:30 AM – 7:30 PM"", ""Thursday: 6:30 AM – 7:30 PM"", ""Friday: 6:30 AM – 7:30 PM"", ""Saturday: 7:30 AM – 7:30 PM"", ""Sunday: 8:00 AM – 5:30 PM""]",Will Plant,1.0,"Suggest you have a look round - the tables, chairs and the floor is absolutely filthy. It’s 11:30 on a Sunday morning so not even as if it’s the end of the day.",2025-06-15 11:26:31,en,0.0,0.0,1.0,0.0,Neutral
Starbucks,3.9,136.0,"12 Aston Webb Rd, Selly Oak, Birmingham B29 6SN, UK",ChIJtWA2jAS9cEgRPQKUy3XirEA,"[""Monday: 6:30 AM – 7:30 PM"", ""Tuesday: 6:30 AM – 7:30 PM"", ""Wednesday: 6:30 AM – 7:30 PM"", ""Thursday: 6:30 AM – 7:30 PM"", ""Friday: 6:30 AM – 7:30 PM"", ""Saturday: 7:30 AM – 7:30 PM"", ""Sunday: 8:00 AM – 5:30 PM""]",Adis M,2.0,"While I understand some staff still navigate training standards, it’s difficult when you eventually have to settle with the wrong order they make.

Some staff follow the standards for making matcha latte, while others don’t care unfortunately",2025-05-16 04:10:15,en,-0.5859,0.185,0.741,0.074,Negative
Starbucks,3.9,136.0,"12 Aston Webb Rd, Selly Oak, Birmingham B29 6SN, UK",ChIJtWA2jAS9cEgRPQKUy3XirEA,"[""Monday: 6:30 AM – 7:30 PM"", ""Tuesday: 6:30 AM – 7:30 PM"", ""Wednesday: 6:30 AM – 7:30 PM"", ""Thursday: 6:30 AM – 7:30 PM"", ""Friday: 6:30 AM – 7:30 PM"", ""Saturday: 7:30 AM – 7:30 PM"", ""Sunday: 8:00 AM – 5:30 PM""]",Türkiyeli Ish,1.0,"I had a really disappointing experience at this Starbucks. I understand that I had taken up excessive seating, but when I first sat down, the place was nearly empty. Instead of politely asking me to move or adjust my setup as it was starting to get busy, an employee (who I think may be the manager) told me along the lines of, “If you’re not buying another drink, you’ll have to leave.” This felt especially unfair because I had already purchased two items (a vanilla iced latte and a white chocolate and pistachio cake) and was thinking to purchase another drink but just not at that specific moment that she had asked. To make matters worse, I saw someone who hadn’t bought anything sitting there for two hours without being asked to leave. I get that stores can enforce seating policies, but the way I was singled out made the experience feel unwelcoming and frustrating. Also, I had helped this specific employee a few days prior after she knocked down a few crisps packets and picked them up for her. I didn’t have to do that but out of kindness I did, but this is how she treats me instead. I won’t be returning to this location which is a shame because I am a regular customer.",2025-02-11 15:22:46,en,-0.9541,0.104,0.872,0.024,Negative
