restaurant_name,rating,total_ratings,address,latitude,longitude,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language
Henry Wong,4.4,362,"283 High St, Harborne, Birmingham B17 9QH, UK",52.4581582,-1.9542103,ChIJ2_T78729cEgRkhQRhgaXfSc,"[""Monday: Closed"", ""Tuesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 2:00 PM, 5:00 – 11:00 PM"", ""Saturday: 12:00 PM – 10:30 AM"", ""Sunday: 12:00 – 9:00 PM""]",Gene Hiew,5,"Absolutely stunning from start to finish at the Henry Wong! The service was outstanding — warm, attentive, and genuinely professional. Service was impeccable and the restaurant has an elegant and cozy ambience. It is a perfect venue for both intimate dinners and gatherings with friends & family. And the food… simply exceptional. Every dish was beautifully presented, full of flavor, and cooked to perfection. A huge shoutout to Ming and team for creating such a memorable experience. A well-deserved 10/10",2025-06-28 20:45:09,en
Henry Wong,4.4,362,"283 High St, Harborne, Birmingham B17 9QH, UK",52.4581582,-1.9542103,ChIJ2_T78729cEgRkhQRhgaXfSc,"[""Monday: Closed"", ""Tuesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 2:00 PM, 5:00 – 11:00 PM"", ""Saturday: 12:00 PM – 10:30 AM"", ""Sunday: 12:00 – 9:00 PM""]",Wayne Benain,5,"Food is always: tasty, fresh, authentic and well presented. Service is excellent and the atmosphere is friendly. Great place and dining experience for the whole family.",2024-05-13 04:56:31,en
Henry Wong,4.4,362,"283 High St, Harborne, Birmingham B17 9QH, UK",52.4581582,-1.9542103,ChIJ2_T78729cEgRkhQRhgaXfSc,"[""Monday: Closed"", ""Tuesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 2:00 PM, 5:00 – 11:00 PM"", ""Saturday: 12:00 PM – 10:30 AM"", ""Sunday: 12:00 – 9:00 PM""]",Esher Rai,5,Best restaurant ever I was for a business meeting and I was treated with upmost respect through my time there. The waters were very patient and gave helpful suggestions. I would go again and overall great experience.,2025-08-05 20:04:13,en
Henry Wong,4.4,362,"283 High St, Harborne, Birmingham B17 9QH, UK",52.4581582,-1.9542103,ChIJ2_T78729cEgRkhQRhgaXfSc,"[""Monday: Closed"", ""Tuesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 2:00 PM, 5:00 – 11:00 PM"", ""Saturday: 12:00 PM – 10:30 AM"", ""Sunday: 12:00 – 9:00 PM""]",Jessada Sresakoolchai,5,"This is certainly the top Chinese restaurant in Birmingham.

The food was amazing especially Yung Sung and the Laziji lamb. The food shown itself that the chef was very delicate in preparation and cooking. The lamb was well marinated and very tender. Other dishes were also outstanding compared to other Chinese restaurant.

The staff were amazing. They were friendly and, at the same time, very professional.  Michael, the manager, was polite and professional in what he's doing.

The atmosphere was great and classy. The music was cozy and classy.

Overall, we can say that this restaurant is very impressive and we will surely visit again.",2023-10-17 09:35:39,en
Harborne Stores,4.1,578,"109-111 High St, Harborne, Birmingham B17 9NP, UK",52.4593521,-1.94767,ChIJyUW0d7y9cEgRe5sL51hZDs0,"[""Monday: 10:00 AM – 11:00 PM"", ""Tuesday: 10:00 AM – 11:00 PM"", ""Wednesday: 10:00 AM – 11:00 PM"", ""Thursday: 10:00 AM – 11:00 PM"", ""Friday: 10:00 AM – 1:00 AM"", ""Saturday: 10:00 AM – 1:00 AM"", ""Sunday: 11:00 AM – 11:00 PM""]",Adam,5,"Situated at the heart of Harborne, The Harborne Stores is very much a locals pub, where everyone knows everyone. One of the most giving pubs in the area and  General Manager, Charlene is a lovey bar lady and she has  very good customer service and really polite and friendly and always smiling and  and always please to welcoming you  and the rest of the  staff are fantastic and just really lovely and friendly and it is a lovey  place to go and I would highly recommend anyone who's looking for a good laugh to come down to the hubborn stores 100% recommended  ♥️",2025-06-03 12:08:08,en
Harborne Stores,4.1,578,"109-111 High St, Harborne, Birmingham B17 9NP, UK",52.4593521,-1.94767,ChIJyUW0d7y9cEgRe5sL51hZDs0,"[""Monday: 10:00 AM – 11:00 PM"", ""Tuesday: 10:00 AM – 11:00 PM"", ""Wednesday: 10:00 AM – 11:00 PM"", ""Thursday: 10:00 AM – 11:00 PM"", ""Friday: 10:00 AM – 1:00 AM"", ""Saturday: 10:00 AM – 1:00 AM"", ""Sunday: 11:00 AM – 11:00 PM""]",Veggie traveler,1,Me and my sister went in for a nice evening out however had an horrendous experience. I was first let in by the very nice bouncers however once at the bar I was then again asked for my id. After looking at it for one second I was told I could not be served as ‘it was not a British id’. They then told me that it was their policy to not let in anyone not British as although my parents ARE English I am from Belgium. This had never been an issue since moving to the uk. The server then walked off and ignored us. Not only do I think I was not served because I was not born in this country but also due to the fact that I am visibly queer. Would never recommend giving any money to such a backwards and old fashioned establishment.,2025-05-17 19:32:39,en
Harborne Stores,4.1,578,"109-111 High St, Harborne, Birmingham B17 9NP, UK",52.4593521,-1.94767,ChIJyUW0d7y9cEgRe5sL51hZDs0,"[""Monday: 10:00 AM – 11:00 PM"", ""Tuesday: 10:00 AM – 11:00 PM"", ""Wednesday: 10:00 AM – 11:00 PM"", ""Thursday: 10:00 AM – 11:00 PM"", ""Friday: 10:00 AM – 1:00 AM"", ""Saturday: 10:00 AM – 1:00 AM"", ""Sunday: 11:00 AM – 11:00 PM""]",N K,1,I went here with my young toddler children. I am a British born asian man. People kept staring at us all the time. This made me and my children feel extremely uncomfortable. We were only there for about 15 minutes and we left because of the constant stares. They made us feel really unwelcome. Everybody in the pub was white. Avoid this pub if you are not white as you will get bad looks from staff and other people in the pub. It was a very unpleasant experience. Didn't realise it was a whites only pub by the looks of it. This is disgusting considering we are now modern times. The pub needs to clean up its act and cater for all regardless of race or nationality. We are humans at the end of day. God made different races. The world does consist of just white people!,2025-03-26 09:57:32,en
Harborne Stores,4.1,578,"109-111 High St, Harborne, Birmingham B17 9NP, UK",52.4593521,-1.94767,ChIJyUW0d7y9cEgRe5sL51hZDs0,"[""Monday: 10:00 AM – 11:00 PM"", ""Tuesday: 10:00 AM – 11:00 PM"", ""Wednesday: 10:00 AM – 11:00 PM"", ""Thursday: 10:00 AM – 11:00 PM"", ""Friday: 10:00 AM – 1:00 AM"", ""Saturday: 10:00 AM – 1:00 AM"", ""Sunday: 11:00 AM – 11:00 PM""]",Ellie,1,So me and my family come in and some one decided to kick us out she has short shaved hair and was very rude taking photos of us I tried to get image as I don’t know her name she was a rude member   of staff and I don’t appreciate it what so ever … my sister knocked over a board and said she was too drunk even tho she was not and I’m sorry but if I can write this now it will go to show you that I am not drunk (my sister went to reach out to pay bill and knocked over the board this is the most pathetic thing in the world and I would love some one to call me back regarding this case many thanks ell),2024-12-28 00:09:45,en
Harborne Stores,4.1,578,"109-111 High St, Harborne, Birmingham B17 9NP, UK",52.4593521,-1.94767,ChIJyUW0d7y9cEgRe5sL51hZDs0,"[""Monday: 10:00 AM – 11:00 PM"", ""Tuesday: 10:00 AM – 11:00 PM"", ""Wednesday: 10:00 AM – 11:00 PM"", ""Thursday: 10:00 AM – 11:00 PM"", ""Friday: 10:00 AM – 1:00 AM"", ""Saturday: 10:00 AM – 1:00 AM"", ""Sunday: 11:00 AM – 11:00 PM""]",Sundance Kid,1,"If you are afte a traditional pub in the heart of Harborne then this is the place. There are no 'heirs or graces' here and you may well appreciate it.
This is an old school honest public house.
It has the modern amenities but you will simply come here for a pint and feel the community spirit.
The value for money here is crazy so if you are on a budget you need look no further.

Update 27th April 2025: Not a good visit at all today. Had a Guinness. Everyone else was served first when it was clear mt turn was overlooked. Asked if the match volume coul dbe turned on but told no , yet when others asked it was put on immiditaly. And then to top it all off, when I got halfway down the Guinness I discovered the glass had a huge filthy mark on the inside. Hadn't been cleaned when filled. Made me feel physically sick and I left it and the pub and probably wont ever return. Downgraded accordingly. I feel queezy even now thinking about it. Basic hygiene people!!!",2025-04-28 03:08:08,en
Ali Baba Coffee House,4.5,215,"628-630 Bristol Rd, Birmingham B29 6BQ, UK",52.444422,-1.935008,ChIJgbnJg869cEgRPLcTJrCm6m4,"[""Monday: 2:00 PM – 12:00 AM"", ""Tuesday: 2:00 PM – 12:00 AM"", ""Wednesday: 2:00 PM – 12:00 AM"", ""Thursday: 2:00 PM – 12:00 AM"", ""Friday: 2:00 PM – 1:00 AM"", ""Saturday: 2:00 PM – 1:00 AM"", ""Sunday: 2:00 PM – 12:00 AM""]",Lola Ajayi (Lola),4,"The interior doesn’t really give and needs some updating, but they have REALLY GOOD shisha (hookah) for $18. They have a lot of flavors I haven’t previously seen at lounges back home (or maybe I just haven’t paid attention in the past). They have 2 for 1 cocktails all day everyday (they could have been stronger). The staff is really nice and I got a burger there that was pretty good.",2023-09-30 23:58:46,en
Ali Baba Coffee House,4.5,215,"628-630 Bristol Rd, Birmingham B29 6BQ, UK",52.444422,-1.935008,ChIJgbnJg869cEgRPLcTJrCm6m4,"[""Monday: 2:00 PM – 12:00 AM"", ""Tuesday: 2:00 PM – 12:00 AM"", ""Wednesday: 2:00 PM – 12:00 AM"", ""Thursday: 2:00 PM – 12:00 AM"", ""Friday: 2:00 PM – 1:00 AM"", ""Saturday: 2:00 PM – 1:00 AM"", ""Sunday: 2:00 PM – 12:00 AM""]",wali salhi,5,"Visiting from San Francisco, and Ali Baba was the perfect stop to relax and unwind. They have a lot of great Hookah flavors, Beer on Tap, snacks, TVs/Music, great location! It was a perfect evening. The service was great. The seating was comfortable and they have a perfect vibe to all ages. Must stop and must try spot.",2023-07-28 13:13:31,en
Ali Baba Coffee House,4.5,215,"628-630 Bristol Rd, Birmingham B29 6BQ, UK",52.444422,-1.935008,ChIJgbnJg869cEgRPLcTJrCm6m4,"[""Monday: 2:00 PM – 12:00 AM"", ""Tuesday: 2:00 PM – 12:00 AM"", ""Wednesday: 2:00 PM – 12:00 AM"", ""Thursday: 2:00 PM – 12:00 AM"", ""Friday: 2:00 PM – 1:00 AM"", ""Saturday: 2:00 PM – 1:00 AM"", ""Sunday: 2:00 PM – 12:00 AM""]",Lilian Castell,5,"I LOVE ALI BABA COFFEE HOUSE!! I am a uni student and study here all the time, coffee is unreal, you can vape inside YAY and food is so good. Such nice staff, always got the tunes on 🔥 not a bad word to say literally going there today can’t wait, unreal environment literally gonna miss this place so much when I leave uni :(",2025-03-31 14:40:12,en
Ali Baba Coffee House,4.5,215,"628-630 Bristol Rd, Birmingham B29 6BQ, UK",52.444422,-1.935008,ChIJgbnJg869cEgRPLcTJrCm6m4,"[""Monday: 2:00 PM – 12:00 AM"", ""Tuesday: 2:00 PM – 12:00 AM"", ""Wednesday: 2:00 PM – 12:00 AM"", ""Thursday: 2:00 PM – 12:00 AM"", ""Friday: 2:00 PM – 1:00 AM"", ""Saturday: 2:00 PM – 1:00 AM"", ""Sunday: 2:00 PM – 12:00 AM""]",Marcus Miles,5,"Best place in Birmingham, staff are very friendly and always happy to help. A massive range of flavours for Shisha. The food & desserts are so good too, would recommend this place to anyone looking to try something different!!",2020-10-21 14:00:41,en
Ali Baba Coffee House,4.5,215,"628-630 Bristol Rd, Birmingham B29 6BQ, UK",52.444422,-1.935008,ChIJgbnJg869cEgRPLcTJrCm6m4,"[""Monday: 2:00 PM – 12:00 AM"", ""Tuesday: 2:00 PM – 12:00 AM"", ""Wednesday: 2:00 PM – 12:00 AM"", ""Thursday: 2:00 PM – 12:00 AM"", ""Friday: 2:00 PM – 1:00 AM"", ""Saturday: 2:00 PM – 1:00 AM"", ""Sunday: 2:00 PM – 12:00 AM""]",Arslan Ashraf,1,"Tried pink tea with a friend,disgusting taste,asked the server to change it.She didn’t bother.",2025-07-21 19:53:39,en
Pizza Pepper (Selly Oak),3.9,241,"766 Bristol Rd, Selly Oak, Birmingham B29 6NA, UK",52.4406299,-1.9383278,ChIJh_NWP9C9cEgR2g5K9pH3-zw,"[""Monday: 12:00 PM – 12:00 AM"", ""Tuesday: 12:00 PM – 12:00 AM"", ""Wednesday: 12:00 PM – 12:00 AM"", ""Thursday: 12:00 PM – 12:00 AM"", ""Friday: 12:00 PM – 1:00 AM"", ""Saturday: 12:00 PM – 1:00 AM"", ""Sunday: 12:00 PM – 12:00 AM""]",Alf Masih,1,"Ordered family size pizza half veggie hot and hot Mexican at 625pm. I was told it would be 10 to 15 minutes pick up. Arrived and was kept waiting till 655pm. I said to the cashier if I get home and it’s cold I will feedback. Lo and behold I got home and it was cold.

While waiting at the shop I could see the pizza box made up just sitting on the oven.

Not a service i expected as I usually order from here. Very disappointed.",2025-01-25 19:13:36,en
Pizza Pepper (Selly Oak),3.9,241,"766 Bristol Rd, Selly Oak, Birmingham B29 6NA, UK",52.4406299,-1.9383278,ChIJh_NWP9C9cEgR2g5K9pH3-zw,"[""Monday: 12:00 PM – 12:00 AM"", ""Tuesday: 12:00 PM – 12:00 AM"", ""Wednesday: 12:00 PM – 12:00 AM"", ""Thursday: 12:00 PM – 12:00 AM"", ""Friday: 12:00 PM – 1:00 AM"", ""Saturday: 12:00 PM – 1:00 AM"", ""Sunday: 12:00 PM – 12:00 AM""]",Annmarie Salter,1,Spent £30 on desserts was told 30 mins waited over an hour and came stone cold nearly any toppings not when paid for extra toppings shops answer is I’ll send you 1 replacement waffle will be going else where in future,2025-05-15 00:07:12,en
Pizza Pepper (Selly Oak),3.9,241,"766 Bristol Rd, Selly Oak, Birmingham B29 6NA, UK",52.4406299,-1.9383278,ChIJh_NWP9C9cEgR2g5K9pH3-zw,"[""Monday: 12:00 PM – 12:00 AM"", ""Tuesday: 12:00 PM – 12:00 AM"", ""Wednesday: 12:00 PM – 12:00 AM"", ""Thursday: 12:00 PM – 12:00 AM"", ""Friday: 12:00 PM – 1:00 AM"", ""Saturday: 12:00 PM – 1:00 AM"", ""Sunday: 12:00 PM – 12:00 AM""]",Andy Blackmore,1,Not fit for a kids meal my card authorised the payment without it being linked on uber eats McDonalds after,2025-04-22 20:30:29,en
